meal,parking,room_type,lead_time,market,repeated,canceled_book,price,special_requests,output,num of people,nights
2,0,0,57,2,0,0,79,1,1,2,2
0,0,0,29,0,0,0,95,0,1,1,1
0,0,0,45,2,0,0,79,0,1,2,2
2,0,0,102,2,0,0,108,1,1,2,1
2,0,0,8,2,0,0,126,1,0,2,3
2,0,0,146,2,0,0,94,1,0,2,3
0,0,0,210,2,0,0,88,0,0,2,2
0,0,0,107,1,0,0,130,0,0,2,2
0,0,0,7,2,0,0,108,1,1,1,3
0,0,2,204,2,0,0,141,0,0,3,2
0,0,0,13,1,0,0,76,0,1,1,2
0,0,4,26,2,0,0,143,1,0,1,7
0,0,0,36,2,0,0,135,1,1,2,5
0,0,0,69,1,0,0,120,0,0,1,6
0,0,0,143,1,0,0,100,0,1,2,3
0,1,2,97,1,0,0,103,1,1,3,3
0,0,0,14,2,0,0,105,1,1,2,3
0,0,0,154,2,0,0,118,0,0,2,4
0,0,0,57,1,0,0,75,0,1,2,3
2,0,0,19,2,0,0,74,2,1,2,4
0,0,2,129,2,0,0,127,1,1,2,5
2,0,0,30,2,0,0,137,1,1,1,4
2,0,0,80,2,0,0,94,1,1,1,2
1,0,0,102,1,0,0,109,0,1,2,2
0,0,0,14,2,0,0,107,0,1,2,4
2,0,0,47,2,0,0,74,1,1,2,4
2,0,0,43,2,0,0,108,1,0,2,1
0,0,0,166,1,0,0,110,0,0,1,3
0,0,0,78,1,0,0,100,0,0,2,3
0,0,0,77,2,0,0,80,1,1,2,3
2,0,0,83,2,0,0,83,0,1,1,2
0,0,0,95,2,0,0,90,2,1,2,4
0,0,3,32,2,0,0,116,0,1,2,3
0,0,0,30,2,0,0,133,0,1,3,4
0,0,0,188,1,0,0,80,0,0,2,3
0,0,0,109,2,0,0,66,1,1,2,3
0,0,0,37,1,0,0,105,0,1,2,3
0,0,0,0,2,0,0,149,0,1,3,1
0,0,2,62,2,0,0,91,1,1,2,3
0,0,0,91,2,0,0,135,0,0,3,1
0,0,2,49,2,0,0,120,2,1,3,4
0,0,0,182,1,0,0,120,0,0,1,1
0,0,0,101,1,0,0,72,1,1,2,4
1,0,0,161,1,0,0,130,0,0,2,3
0,0,2,53,2,0,0,140,0,0,1,2
0,0,2,101,2,0,0,119,2,1,3,4
0,0,0,32,2,0,0,97,2,1,2,5
2,0,0,91,2,0,0,116,0,0,2,2
0,0,4,14,2,0,0,153,1,1,3,5
0,0,0,8,2,0,0,103,0,1,2,4
0,0,0,3,0,0,0,132,0,1,1,3
2,0,0,165,2,0,0,103,1,0,2,1
0,0,0,49,1,0,0,71,0,1,2,4
0,0,0,6,1,0,0,58,0,1,2,5
0,0,0,32,2,0,0,80,1,1,3,5
0,0,0,70,2,0,0,105,2,1,2,2
2,0,0,8,2,0,0,119,0,1,1,1
0,0,0,36,2,0,0,105,1,1,2,2
0,0,0,7,2,0,0,91,2,1,1,1
0,0,0,159,1,0,0,70,1,1,2,2
0,0,0,6,1,0,0,90,1,1,3,4
2,0,0,19,2,0,0,99,1,1,2,1
0,0,0,5,1,0,0,90,0,1,2,3
0,0,0,22,2,0,0,125,1,1,1,2
2,0,0,81,2,0,0,116,0,1,2,1
0,0,2,92,2,0,0,148,2,1,3,9
0,0,2,24,2,0,0,104,1,1,2,4
2,0,0,116,2,0,0,79,2,1,1,3
0,0,0,22,2,0,0,109,3,1,1,4
2,0,0,15,2,0,0,77,2,0,2,7
1,0,0,102,1,0,0,101,0,0,2,2
0,0,2,32,2,0,0,140,1,1,3,3
0,0,0,113,0,0,0,79,0,0,1,6
0,0,0,9,1,0,0,66,0,1,2,5
2,0,0,24,2,0,0,137,1,1,1,3
0,0,0,16,2,0,0,125,2,1,3,1
0,0,2,200,1,0,0,115,0,0,3,6
0,0,0,163,1,0,0,72,1,1,2,7
2,0,0,15,2,0,0,79,0,0,2,2
0,0,2,117,2,0,0,104,2,1,2,4
0,0,0,41,2,0,0,123,0,1,1,2
0,0,0,18,1,0,0,95,0,1,2,5
1,0,0,88,1,0,0,96,0,1,1,3
0,0,2,57,2,0,0,140,1,1,3,3
0,0,0,0,0,0,0,85,0,1,1,1
0,0,0,150,2,0,0,129,2,0,2,7
0,0,0,1,2,0,0,120,0,1,3,2
0,0,0,3,2,0,0,145,1,1,2,3
0,0,1,62,2,0,0,139,0,0,4,3
0,0,2,144,2,0,0,133,0,0,3,7
0,0,0,1,2,0,0,86,0,1,1,1
0,0,0,92,1,0,0,70,0,1,2,4
0,0,0,41,2,0,0,88,2,1,2,4
0,0,1,44,1,0,0,95,0,1,2,3
0,0,2,149,2,0,0,114,1,0,2,2
0,0,0,0,2,0,0,85,0,1,2,2
0,0,0,31,0,0,0,70,0,0,1,2
0,0,0,58,2,0,0,94,1,1,1,2
0,0,0,18,2,0,0,94,1,1,2,4
0,0,0,66,2,0,0,93,2,1,2,4
1,0,0,103,1,0,0,94,0,0,2,3
0,0,0,126,2,0,0,77,1,1,2,3
2,0,0,32,2,0,0,88,1,1,2,3
2,0,0,135,2,0,0,116,0,0,2,3
0,0,0,14,1,0,0,58,0,1,1,5
0,0,0,21,2,0,0,88,0,1,2,4
2,0,0,43,2,0,0,108,2,1,2,3
2,0,0,29,2,0,0,88,1,0,2,2
0,0,0,104,2,0,0,77,1,1,2,2
0,0,0,65,2,0,0,97,2,1,2,2
2,0,0,27,2,0,0,110,1,1,2,4
0,0,0,124,2,0,0,146,3,1,1,4
2,0,0,0,2,0,0,79,1,1,2,2
0,0,2,44,2,0,0,83,1,1,2,2
0,0,2,130,2,0,0,139,2,0,2,3
0,0,0,12,1,0,0,72,0,1,2,1
0,0,0,14,2,0,0,138,1,1,2,1
0,1,2,43,2,0,0,149,1,1,2,3
0,0,0,219,2,0,0,90,2,1,2,4
0,0,0,0,2,0,0,124,1,1,2,3
0,0,0,24,1,0,0,70,0,1,1,5
0,0,3,30,2,0,0,137,0,1,2,4
0,0,0,28,2,0,0,73,0,1,2,4
2,0,0,58,2,0,0,116,1,1,2,3
0,0,0,77,2,0,0,99,1,1,2,2
2,0,0,112,2,0,0,95,1,1,2,8
0,0,2,62,2,0,0,81,1,1,2,4
0,0,0,1,2,0,0,105,3,1,2,3
0,0,2,66,2,0,0,110,0,0,2,5
0,0,0,24,2,0,0,135,0,1,1,4
0,0,0,40,1,0,0,68,0,1,2,4
0,0,0,45,2,0,0,83,1,1,2,3
0,0,0,1,1,0,0,72,1,1,3,4
2,0,0,141,2,0,0,118,1,0,1,7
2,0,0,35,1,0,0,76,0,1,2,3
0,0,0,7,2,0,0,144,1,1,1,7
0,0,2,81,2,0,0,97,1,0,2,5
0,0,0,6,1,0,0,75,0,1,1,2
0,0,0,1,2,0,0,89,1,1,2,1
0,0,2,34,2,0,0,138,1,1,3,3
0,0,0,95,2,0,0,73,1,1,2,5
0,0,0,54,1,0,0,75,0,1,2,2
0,1,0,191,2,0,0,99,1,1,2,7
0,0,2,62,2,0,0,137,2,1,3,3
0,0,0,75,2,0,0,126,1,1,2,3
1,0,0,74,1,0,0,101,0,1,2,2
2,0,0,36,2,0,0,88,1,1,3,1
0,0,0,205,2,0,0,90,0,0,2,5
0,0,0,17,2,0,0,91,1,0,2,3
0,0,2,133,2,0,0,118,0,0,2,4
0,0,0,194,2,0,0,96,0,0,2,7
0,0,3,103,1,0,0,113,1,1,3,3
0,0,2,62,1,0,0,63,0,1,2,4
0,0,2,101,2,0,0,132,1,1,2,5
0,0,1,194,2,0,0,81,1,1,2,4
0,0,1,180,2,0,0,97,1,1,2,1
0,0,0,0,2,0,0,115,0,1,2,4
0,0,2,56,2,0,0,87,1,1,2,3
2,0,0,121,1,0,0,85,0,1,2,3
0,0,0,0,2,0,0,117,0,1,2,2
0,0,0,104,2,0,0,119,0,1,2,3
1,0,0,145,2,0,0,153,0,0,2,2
0,0,0,116,1,0,0,76,0,1,1,4
0,0,0,166,1,0,0,110,0,0,1,3
0,0,0,84,2,0,0,135,1,0,2,5
0,0,0,103,1,0,0,115,0,0,1,2
0,0,0,141,1,0,0,90,0,1,2,1
0,0,0,12,0,0,0,65,0,1,2,3
0,1,0,74,2,0,0,135,0,1,2,1
2,0,0,46,2,0,0,125,2,1,2,1
0,0,0,27,1,0,0,80,1,1,2,4
0,0,2,124,2,0,0,143,0,0,2,6
0,0,0,110,1,0,0,120,0,1,1,1
0,0,0,160,1,0,0,70,0,1,2,3
0,0,2,64,2,0,0,149,2,1,2,3
0,0,2,213,2,0,0,118,1,0,2,4
1,0,0,100,1,0,0,108,0,0,2,1
0,0,2,48,2,0,0,149,1,1,1,4
0,0,0,103,1,0,0,115,0,0,1,2
2,0,0,36,2,0,0,97,0,0,2,2
0,0,0,200,1,0,0,96,1,0,3,3
0,0,0,3,0,0,0,90,0,1,1,2
0,0,0,68,2,0,0,96,2,1,2,3
0,1,0,3,2,0,0,112,1,1,2,4
1,0,0,0,1,0,0,109,0,1,2,2
0,0,0,115,1,0,0,60,0,0,1,5
0,0,2,9,2,0,0,129,0,1,2,3
0,0,0,46,1,0,0,60,1,1,2,3
0,1,0,11,2,0,0,114,1,1,2,4
0,0,2,142,2,0,0,130,0,0,3,5
0,0,0,18,2,0,0,81,0,1,2,6
0,0,2,124,2,0,0,130,2,1,3,4
2,0,0,4,2,0,0,79,0,1,2,1
0,0,2,160,2,0,0,131,1,0,2,4
0,0,0,94,2,0,0,90,1,1,2,4
0,0,0,37,1,0,0,85,0,1,2,1
0,0,0,2,1,0,0,123,1,1,3,3
0,0,0,78,2,0,0,82,1,1,2,6
0,0,0,91,1,0,0,105,1,1,3,3
0,0,0,54,1,0,0,66,0,1,1,4
0,0,0,59,1,0,0,85,0,1,2,2
0,0,0,157,2,0,0,114,0,0,2,1
1,0,0,213,2,0,0,123,0,0,2,6
0,0,0,3,1,0,0,80,0,1,2,3
0,0,0,68,2,0,0,65,1,1,2,6
0,0,0,17,0,0,0,67,0,0,1,1
0,0,0,35,2,0,0,125,1,1,3,4
0,0,2,0,2,0,0,139,1,1,2,2
2,0,0,2,2,0,0,97,1,1,2,1
0,0,0,128,2,0,0,140,0,0,3,3
0,0,0,17,2,0,0,126,0,1,2,4
0,0,0,178,2,0,0,127,2,0,3,3
2,0,0,87,2,0,0,79,1,1,2,3
2,0,0,22,2,0,0,139,0,1,2,2
0,0,2,20,2,0,0,129,4,1,3,4
0,0,0,112,2,0,0,87,1,1,2,3
0,0,2,105,2,0,0,116,2,1,3,5
0,0,0,78,2,0,0,96,0,1,2,3
2,0,0,0,2,0,0,89,0,1,2,1
0,0,0,153,2,0,0,99,1,1,2,4
2,0,0,4,2,0,0,91,2,1,2,2
0,0,0,181,1,0,0,120,0,0,1,2
0,0,0,151,1,0,0,86,0,1,2,2
0,0,2,63,2,0,0,140,0,0,2,3
2,0,0,97,2,0,0,84,0,0,2,6
0,0,0,20,2,0,0,67,0,1,1,4
0,0,0,47,2,0,0,99,0,0,1,1
0,0,0,32,1,0,0,58,0,1,2,3
0,0,0,55,0,0,0,79,0,1,1,1
0,0,0,25,2,0,0,129,2,1,1,3
0,0,4,39,1,0,0,88,1,1,3,3
0,0,2,5,2,0,0,108,1,1,2,3
0,0,0,1,1,0,0,60,0,0,1,3
0,0,0,93,1,0,0,72,1,1,2,5
1,0,0,39,1,0,0,109,0,1,2,2
0,0,0,21,2,0,0,124,1,1,2,2
0,0,2,76,2,0,0,132,2,1,2,5
2,0,0,116,2,0,0,89,0,0,2,5
1,0,0,161,1,0,0,130,0,0,2,3
0,1,0,1,2,0,0,128,2,1,3,5
0,0,0,111,1,0,0,120,0,0,1,1
0,0,0,5,2,0,0,100,1,1,2,4
2,0,0,25,2,0,0,81,1,0,2,7
2,0,0,6,2,0,0,113,1,1,2,4
0,0,0,38,0,0,0,85,0,1,2,2
2,0,0,182,2,0,0,94,1,0,2,1
0,0,0,46,2,0,0,117,1,1,2,3
0,0,0,4,0,0,0,65,0,1,1,1
0,0,0,11,2,0,0,90,2,1,2,1
0,0,0,33,2,0,0,121,0,0,1,2
0,0,0,42,1,0,0,72,0,1,2,2
0,0,0,221,1,0,0,77,0,1,3,3
2,0,0,14,1,0,0,76,0,1,2,1
0,0,0,7,1,0,0,82,0,1,2,3
0,0,0,174,1,0,0,111,0,0,1,5
0,0,0,105,1,0,0,75,0,0,2,3
2,0,0,21,2,0,0,146,2,1,3,1
0,0,0,98,2,0,0,126,0,1,2,3
2,0,0,185,2,0,0,79,0,0,2,3
0,0,0,3,2,0,0,154,1,1,1,2
0,0,1,106,2,0,0,91,2,1,2,3
0,0,0,98,2,0,0,99,2,0,2,3
0,0,2,23,2,0,0,129,0,0,1,5
0,0,0,87,1,0,0,80,1,1,2,3
1,0,0,55,1,0,0,104,0,1,2,1
0,0,0,7,2,0,0,78,0,1,2,3
0,0,0,60,2,0,0,89,0,0,1,4
0,0,0,211,1,0,0,100,0,0,2,2
0,0,2,58,2,0,0,124,1,1,2,2
2,0,0,70,2,0,0,94,0,0,2,2
0,0,2,95,2,0,0,137,3,1,2,3
0,0,2,95,1,0,0,90,0,1,2,2
2,0,0,1,2,0,0,89,0,0,2,1
0,0,2,62,2,0,0,106,0,0,2,5
0,0,0,13,2,0,0,95,1,1,1,1
0,0,2,35,1,0,0,96,0,1,2,5
0,0,0,46,2,0,0,93,3,1,2,2
0,0,0,37,2,0,0,146,1,0,2,3
2,0,0,21,2,0,0,79,0,1,2,2
0,0,0,100,2,0,0,92,2,1,2,5
1,0,0,98,2,0,0,124,1,1,2,3
1,0,0,30,1,0,0,121,0,1,2,2
2,0,0,3,2,0,0,123,0,1,1,1
0,0,0,167,1,0,0,72,1,1,2,2
0,0,2,34,2,0,0,151,1,1,2,3
0,0,0,146,1,0,0,95,0,0,2,2
0,0,0,22,1,0,0,87,0,1,2,2
0,0,0,37,1,0,0,95,0,1,1,3
0,0,0,28,2,0,0,116,2,1,2,5
0,0,0,22,1,0,0,109,0,1,3,3
0,0,0,103,1,0,0,125,0,1,2,4
2,0,0,12,2,0,0,85,0,1,2,1
0,0,2,75,2,0,0,88,0,1,2,4
1,0,0,103,1,0,0,94,0,0,2,3
0,0,0,159,1,0,0,122,0,0,1,3
0,0,2,15,0,0,0,75,0,1,1,4
0,0,2,40,2,0,0,125,0,0,2,1
0,0,0,98,2,0,0,93,2,1,2,2
0,0,1,194,2,0,0,86,0,0,2,3
0,1,0,30,2,0,0,139,2,1,1,1
0,0,2,93,1,0,0,61,0,1,2,4
0,0,0,34,2,0,0,129,1,0,1,4
0,0,3,9,2,0,0,98,0,1,2,5
0,0,0,170,2,0,0,108,2,0,2,4
0,0,0,55,2,0,0,73,2,1,1,1
0,0,1,3,2,0,0,87,0,1,2,5
0,0,0,137,2,0,0,105,1,1,2,3
0,0,0,38,2,0,0,117,0,0,2,1
1,0,0,55,1,0,0,104,0,1,2,1
0,0,0,150,2,0,0,91,1,1,2,2
0,0,2,144,2,0,0,112,1,1,2,6
0,0,0,213,2,0,0,102,1,0,2,7
1,0,0,30,1,0,0,121,0,1,2,2
0,0,0,86,1,0,0,65,1,1,2,3
2,0,0,36,2,0,0,104,1,1,2,1
0,0,2,120,1,0,0,146,0,1,3,3
0,0,0,193,1,0,0,65,0,0,2,3
2,0,0,25,2,0,0,133,1,0,2,3
2,0,0,18,2,0,0,83,1,1,2,4
0,0,0,113,0,0,0,100,0,0,1,3
0,0,0,95,2,0,0,96,0,0,2,3
0,0,0,118,1,0,0,63,0,0,2,1
0,0,0,19,2,0,0,104,2,1,2,3
0,0,0,13,2,0,0,126,2,1,2,2
0,1,0,156,2,0,0,91,2,1,3,4
0,0,0,41,1,0,0,69,0,1,2,7
2,0,0,2,2,0,0,67,0,1,2,1
0,0,2,55,1,0,0,60,0,1,2,4
0,0,2,16,2,0,0,117,2,1,2,2
0,0,2,127,2,0,0,101,1,0,3,3
0,0,0,201,2,0,0,82,3,1,3,4
2,0,0,23,2,0,0,62,0,1,2,1
0,0,0,37,1,0,0,95,0,1,1,3
1,0,3,96,1,0,0,123,0,0,1,2
0,0,0,201,2,0,0,106,1,0,2,3
0,0,0,120,1,0,0,80,3,1,2,5
0,0,2,16,0,0,0,76,0,1,1,3
0,0,0,17,2,0,0,89,2,1,2,4
0,0,0,11,2,0,0,140,2,1,2,3
0,0,0,3,2,0,0,132,1,1,2,3
0,0,0,90,2,0,0,135,0,0,2,1
2,0,0,9,1,0,0,58,0,1,2,3
0,0,0,72,2,0,0,110,1,1,2,4
0,0,0,33,2,0,0,85,2,1,1,2
0,0,2,53,2,0,0,123,2,1,2,3
1,0,0,39,1,0,0,87,0,1,1,2
1,0,0,78,1,0,0,120,0,1,3,2
1,0,0,105,1,0,0,110,0,0,2,3
0,0,2,77,2,0,0,74,1,1,2,5
0,0,0,10,2,0,0,99,1,1,2,3
0,0,0,164,1,0,0,100,0,1,1,2
2,0,0,9,2,0,0,75,0,1,2,1
2,0,0,0,2,0,0,82,0,1,2,1
0,0,0,8,2,0,0,95,0,1,1,1
1,0,0,124,1,0,0,94,0,0,2,3
2,0,0,127,2,0,0,79,1,1,2,3
2,0,0,33,2,0,0,98,0,0,1,1
1,0,0,80,2,0,0,101,3,1,3,7
0,0,4,17,1,0,0,109,0,1,3,4
0,0,2,6,2,0,0,123,0,1,2,4
0,0,0,121,2,0,0,99,0,0,2,4
0,0,0,50,2,0,0,93,2,1,2,3
2,0,0,29,2,0,0,72,0,1,1,1
0,0,0,84,2,0,0,87,1,1,2,3
0,0,0,89,2,0,0,72,2,1,2,3
2,0,0,11,2,0,0,89,1,1,2,2
0,0,2,115,2,0,0,104,1,0,2,5
0,0,2,63,2,0,0,121,0,0,2,4
0,0,0,4,0,0,0,64,0,1,2,1
0,0,0,4,2,0,0,149,1,1,2,1
1,0,0,220,1,0,0,128,0,0,1,3
0,0,0,205,1,0,0,90,0,0,2,3
0,0,0,205,1,0,0,90,0,0,2,3
2,0,0,1,2,0,0,129,2,1,2,1
2,0,0,38,2,0,0,125,0,0,2,2
2,0,0,8,2,0,0,119,1,1,2,1
0,0,2,66,2,0,0,104,1,1,2,4
2,0,0,0,2,0,0,89,1,1,2,2
2,0,0,0,2,0,0,82,0,1,2,3
0,0,2,152,2,0,0,113,0,0,2,5
0,0,1,18,2,0,0,77,0,0,4,6
1,0,0,39,1,0,0,109,0,1,2,2
0,0,0,9,2,0,0,97,1,1,1,1
2,1,0,4,2,0,0,72,1,1,2,2
0,0,0,92,1,0,0,90,0,1,2,1
0,0,2,28,2,0,0,137,1,1,2,6
0,0,0,168,1,0,0,85,0,0,2,3
0,0,0,110,2,0,0,118,2,0,2,3
2,0,0,3,2,0,0,87,1,1,2,2
0,0,1,56,2,0,0,137,0,1,4,6
0,0,0,139,2,0,0,99,2,1,2,4
2,0,0,73,2,0,0,76,0,0,2,3
0,0,0,11,2,0,0,124,2,1,2,2
1,0,0,56,1,0,0,82,0,1,2,2
2,0,0,130,2,0,0,89,1,1,2,4
0,0,0,188,2,0,0,94,1,1,3,3
1,0,0,72,1,0,0,108,0,1,2,1
0,0,2,2,2,0,0,59,1,1,2,3
0,0,0,93,1,0,0,115,0,0,1,3
2,0,0,17,2,0,0,102,0,0,1,3
0,0,2,66,2,0,0,108,0,0,2,1
0,0,0,20,2,0,0,77,1,1,2,3
0,1,2,2,2,0,0,116,0,1,2,2
0,0,0,76,2,0,0,116,0,0,2,3
2,0,0,9,2,0,0,105,0,1,1,1
2,1,0,160,2,0,0,106,0,0,2,7
0,0,0,129,1,0,0,80,1,1,2,3
2,0,0,18,2,0,0,89,0,1,2,1
0,0,0,99,0,0,0,81,0,1,1,1
2,0,0,9,2,0,0,68,0,1,2,4
0,0,2,140,1,0,0,82,0,1,2,5
2,0,0,59,2,0,0,101,0,0,2,3
2,0,0,1,2,0,0,128,1,1,2,2
0,0,0,32,1,0,0,73,0,1,1,2
0,0,1,153,2,0,0,83,1,1,2,4
0,0,0,76,2,0,0,80,0,1,2,3
0,0,0,37,1,0,0,105,1,1,3,5
0,0,2,33,2,0,0,61,1,1,2,4
2,0,0,150,2,0,0,80,0,0,2,2
0,0,0,88,1,0,0,85,1,1,1,7
0,0,2,175,1,0,0,78,0,1,2,5
0,0,0,28,2,0,0,117,0,0,2,5
0,0,0,136,2,0,0,130,0,1,3,1
2,0,0,9,2,0,0,76,1,1,2,1
0,0,0,111,1,0,0,120,0,0,1,1
0,0,0,9,2,0,0,140,1,1,2,5
0,0,2,52,2,0,0,140,1,1,2,1
2,0,0,4,2,0,0,99,1,1,2,1
0,0,0,86,1,0,0,65,1,1,2,3
2,0,0,5,2,0,0,109,1,1,1,1
0,0,0,69,1,0,0,120,0,0,1,6
0,1,0,188,2,0,0,102,1,0,2,2
1,0,0,150,1,0,0,90,1,1,2,3
2,0,0,111,2,0,0,93,1,1,2,4
0,0,2,8,2,0,0,92,3,1,3,2
0,0,0,38,2,0,0,94,1,1,2,3
0,0,0,27,2,0,0,111,1,1,1,1
1,0,0,75,1,0,0,105,0,0,2,2
0,0,2,151,2,0,0,120,1,0,2,5
0,0,0,1,2,0,0,95,1,1,1,1
0,0,0,10,2,0,0,140,3,1,2,1
2,0,0,206,2,0,0,58,0,0,2,4
0,0,0,1,1,0,0,91,0,1,2,1
0,0,0,48,1,0,0,85,1,1,2,5
0,0,0,177,1,0,0,100,0,0,2,2
0,0,0,44,2,0,0,106,1,1,2,2
1,0,0,136,2,0,0,123,0,1,2,4
2,0,0,15,2,0,0,124,0,1,2,2
0,0,2,129,1,0,0,62,0,1,2,3
0,0,0,36,2,0,0,94,1,1,2,3
0,0,0,12,2,0,0,95,0,1,2,4
0,0,0,0,0,0,0,123,0,1,1,1
2,0,0,43,2,0,0,94,1,1,2,6
0,0,0,43,2,0,0,96,3,1,2,3
1,0,0,145,1,0,0,94,0,1,2,3
0,0,2,2,1,0,0,55,0,1,1,1
0,0,0,58,2,0,0,81,0,1,2,3
0,0,0,44,1,0,0,75,0,1,2,3
0,0,0,148,2,0,0,118,3,1,2,3
0,0,0,59,1,0,0,81,0,1,1,1
0,0,0,80,2,0,0,86,2,1,1,3
2,0,0,1,2,0,0,139,1,0,2,1
0,0,0,64,1,0,0,101,0,1,2,3
0,0,2,51,2,0,0,96,1,1,2,5
2,0,0,73,1,0,0,63,0,1,2,4
0,0,0,65,1,0,0,100,0,1,1,1
0,0,0,13,2,0,0,87,1,1,1,5
0,0,2,16,2,0,0,130,0,0,3,3
0,0,0,9,2,0,0,130,2,1,2,6
0,0,0,180,1,0,0,120,0,0,1,3
2,0,0,8,2,0,0,79,1,1,2,5
0,0,0,5,0,0,0,65,0,1,1,1
0,0,0,39,2,0,0,129,0,1,1,1
0,0,0,182,2,0,0,117,2,0,2,2
2,0,0,44,2,0,0,107,0,0,2,1
0,0,0,16,2,0,0,132,0,0,3,3
2,0,0,131,2,0,0,108,0,0,1,1
0,0,0,44,1,0,0,112,1,1,2,3
0,0,0,53,1,0,0,75,0,1,2,5
0,0,0,13,2,0,0,126,2,1,2,4
0,0,0,12,2,0,0,127,1,1,2,2
0,0,0,115,2,0,0,76,1,1,2,7
0,0,0,164,1,0,0,100,0,1,1,2
0,0,0,8,1,0,0,95,0,1,2,2
0,0,0,177,2,0,0,77,0,0,2,3
0,0,0,181,2,0,0,90,2,0,2,2
0,1,0,153,2,0,0,93,1,1,2,4
0,0,3,1,0,0,0,77,2,1,2,2
2,0,0,191,2,0,0,71,0,0,2,1
0,0,0,44,2,0,0,152,0,0,3,3
0,0,0,68,1,0,0,65,0,1,2,2
0,0,0,28,0,0,0,100,0,1,2,2
0,0,0,36,2,0,0,88,1,1,2,4
0,0,0,127,1,0,0,90,0,1,2,4
2,0,0,23,2,0,0,139,1,1,2,2
2,0,0,144,2,0,0,80,0,0,2,3
0,0,0,12,0,0,0,95,0,1,1,4
0,0,0,7,2,0,0,89,0,1,1,1
1,0,0,189,1,0,0,97,1,1,2,5
0,0,0,1,1,0,0,75,1,1,2,3
0,0,0,75,2,0,0,106,0,1,2,7
0,0,0,0,0,0,0,65,0,1,1,1
0,0,2,90,1,0,0,60,0,1,2,5
0,0,0,93,2,0,0,105,0,1,2,6
0,0,0,3,1,0,0,120,0,1,1,2
1,0,0,104,1,0,0,114,1,0,2,2
0,0,0,89,2,0,0,119,0,1,2,4
2,0,0,0,2,0,0,106,0,1,2,1
0,0,2,100,2,0,0,143,0,0,3,3
0,0,0,49,1,0,0,71,0,1,2,4
0,0,0,9,2,0,0,91,1,1,2,3
1,0,0,199,2,0,0,128,0,0,2,6
0,0,0,71,1,0,0,120,0,1,1,3
0,0,0,35,2,0,0,138,3,1,2,3
0,0,2,149,2,0,0,129,0,0,2,3
0,0,2,14,2,0,0,132,0,0,2,10
2,0,0,8,2,0,0,99,1,1,2,1
0,0,2,98,2,0,0,102,2,1,3,3
0,0,2,91,2,0,0,118,1,1,2,4
1,0,2,5,2,0,0,146,0,0,2,11
0,0,2,162,2,0,0,130,1,0,3,5
0,0,0,181,1,0,0,120,0,0,1,2
1,0,0,161,1,0,0,130,0,0,2,3
2,0,0,82,2,0,0,116,1,1,2,2
0,0,0,180,1,0,0,120,1,0,1,3
0,0,2,8,2,0,0,146,0,0,2,1
2,0,0,8,2,0,0,116,0,0,1,4
0,0,1,34,2,0,0,71,0,1,2,7
0,0,0,0,2,0,0,98,0,1,2,2
0,0,0,41,0,0,0,70,0,1,1,3
0,0,0,89,2,0,0,104,2,1,2,2
1,1,0,138,2,0,0,148,1,1,2,3
0,0,0,167,2,0,0,130,0,0,3,4
0,0,0,180,1,0,0,70,0,0,2,1
0,0,0,157,2,0,0,113,0,0,2,3
0,0,0,89,2,0,0,72,2,1,2,3
0,0,0,8,2,0,0,86,0,1,1,1
2,0,0,129,2,0,0,72,0,1,2,2
0,0,2,74,2,0,0,137,3,1,3,4
1,0,0,122,1,0,0,107,1,1,2,3
0,0,0,71,1,0,0,120,0,1,1,3
0,0,0,57,2,0,0,86,1,0,1,3
2,0,0,3,2,0,0,89,0,1,2,2
2,0,2,2,2,0,0,115,1,1,2,1
0,0,0,56,1,0,0,120,0,1,2,1
0,1,2,64,2,0,0,83,2,1,2,4
0,0,0,16,2,0,0,138,1,1,1,1
1,0,0,39,1,0,0,87,0,1,1,2
0,0,0,51,2,0,0,103,2,1,3,4
0,1,2,75,2,0,0,108,0,1,2,4
0,0,0,197,2,0,0,108,1,0,2,4
0,0,0,119,1,0,0,110,0,1,1,2
0,0,0,69,2,0,0,137,0,0,3,3
2,0,0,142,2,0,0,85,0,0,2,2
0,0,2,11,2,0,0,126,1,1,2,4
0,0,0,7,1,0,0,144,0,1,2,3
0,0,2,160,2,0,0,137,0,0,3,3
0,0,0,145,1,0,0,65,0,1,2,3
0,0,0,72,2,0,0,126,1,1,2,2
1,0,0,117,1,0,0,94,0,0,2,3
0,0,0,15,2,0,0,65,1,0,2,14
1,0,2,34,2,0,0,129,1,1,2,5
0,0,0,204,2,0,0,59,0,0,1,3
0,0,2,163,1,0,0,90,0,1,2,3
0,0,2,185,1,0,0,60,0,1,2,3
0,0,0,188,1,0,0,130,0,0,1,2
2,0,0,0,2,0,0,95,0,1,1,1
0,0,0,94,2,0,0,55,0,0,2,9
0,0,0,28,0,0,0,89,1,1,1,3
0,0,0,3,2,0,0,93,1,1,2,1
0,1,0,5,2,0,0,139,1,1,2,1
1,0,0,103,1,0,0,138,0,1,3,3
2,0,0,0,2,0,0,75,0,1,2,1
0,0,4,7,2,0,0,97,1,1,4,2
0,0,0,8,2,0,0,90,1,1,2,6
0,0,0,9,1,0,0,68,0,1,2,3
0,0,0,172,1,0,0,72,0,1,2,6
0,0,0,78,1,0,0,60,2,1,3,4
2,0,0,92,1,0,0,63,0,0,2,5
0,0,0,219,1,0,0,76,0,1,1,3
2,0,0,7,2,0,0,86,1,1,2,4
